y_true,y_prob,scanner
0,0.40023279190063477,PhilipsMedicalSystems
0,0.5571856498718262,PhilipsMedicalSystems
0,0.22317269444465637,ImagingDynamicsCompanyLtd
0,0.21264073252677917,ImagingDynamicsCompanyLtd
0,0.13169518113136292,PhilipsMedicalSystems
0,0.17687904834747314,ImagingDynamicsCompanyLtd
0,0.6837503910064697,PhilipsMedicalSystems
0,0.1716175079345703,ImagingDynamicsCompanyLtd
0,0.2168416529893875,ImagingDynamicsCompanyLtd
0,0.2475329488515854,ImagingDynamicsCompanyLtd
0,0.43158069252967834,PhilipsMedicalSystems
0,0.43158069252967834,PhilipsMedicalSystems
0,0.4551849663257599,PhilipsMedicalSystems
0,0.1971796751022339,PhilipsMedicalSystems
0,0.2473837435245514,ImagingDynamicsCompanyLtd
0,0.2481035441160202,PhilipsMedicalSystems
0,0.1701076775789261,ImagingDynamicsCompanyLtd
0,0.15864919126033783,ImagingDynamicsCompanyLtd
0,0.1529407948255539,PhilipsMedicalSystems
0,0.1930125206708908,ImagingDynamicsCompanyLtd
0,0.3830988109111786,PhilipsMedicalSystems
0,0.16923238337039948,ImagingDynamicsCompanyLtd
0,0.20685343444347382,PhilipsMedicalSystems
0,0.14571219682693481,PhilipsMedicalSystems
0,0.13165266811847687,ImagingDynamicsCompanyLtd
0,0.2647274434566498,PhilipsMedicalSystems
0,0.17732398211956024,PhilipsMedicalSystems
0,0.2216506451368332,PhilipsMedicalSystems
0,0.4642571210861206,ImagingDynamicsCompanyLtd
0,0.3904361128807068,PhilipsMedicalSystems
0,0.19813692569732666,ImagingDynamicsCompanyLtd
0,0.29747092723846436,PhilipsMedicalSystems
0,0.31999868154525757,PhilipsMedicalSystems
0,0.22572283446788788,PhilipsMedicalSystems
0,0.32929161190986633,PhilipsMedicalSystems
0,0.1500725895166397,ImagingDynamicsCompanyLtd
0,0.38927069306373596,PhilipsMedicalSystems
0,0.2577483654022217,PhilipsMedicalSystems
0,0.28251686692237854,PhilipsMedicalSystems
0,0.35385629534721375,PhilipsMedicalSystems
0,0.7751730680465698,PhilipsMedicalSystems
0,0.5802323818206787,PhilipsMedicalSystems
0,0.12090068310499191,ImagingDynamicsCompanyLtd
0,0.1616126447916031,ImagingDynamicsCompanyLtd
0,0.4376560151576996,PhilipsMedicalSystems
0,0.14462178945541382,ImagingDynamicsCompanyLtd
0,0.714282214641571,ImagingDynamicsCompanyLtd
0,0.26545214653015137,PhilipsMedicalSystems
0,0.07290218770503998,ImagingDynamicsCompanyLtd
0,0.3921712040901184,ImagingDynamicsCompanyLtd
0,0.22470679879188538,PhilipsMedicalSystems
0,0.14386624097824097,ImagingDynamicsCompanyLtd
0,0.09146837890148163,ImagingDynamicsCompanyLtd
0,0.5425674915313721,PhilipsMedicalSystems
0,0.23067356646060944,PhilipsMedicalSystems
0,0.759324312210083,PhilipsMedicalSystems
0,0.2985442578792572,ImagingDynamicsCompanyLtd
0,0.2789636552333832,PhilipsMedicalSystems
0,0.3062272071838379,PhilipsMedicalSystems
0,0.18709921836853027,PhilipsMedicalSystems
0,0.26189538836479187,PhilipsMedicalSystems
0,0.27237194776535034,ImagingDynamicsCompanyLtd
0,0.8250155448913574,PhilipsMedicalSystems
0,0.3255343437194824,PhilipsMedicalSystems
0,0.35442525148391724,PhilipsMedicalSystems
0,0.3948734700679779,PhilipsMedicalSystems
0,0.42437463998794556,PhilipsMedicalSystems
0,0.2320232391357422,PhilipsMedicalSystems
0,0.12079467624425888,ImagingDynamicsCompanyLtd
0,0.18275833129882812,ImagingDynamicsCompanyLtd
0,0.503879725933075,PhilipsMedicalSystems
0,0.19520977139472961,PhilipsMedicalSystems
0,0.1910955309867859,PhilipsMedicalSystems
0,0.23883657157421112,PhilipsMedicalSystems
0,0.25294214487075806,ImagingDynamicsCompanyLtd
0,0.22341804206371307,PhilipsMedicalSystems
0,0.6752920150756836,PhilipsMedicalSystems
0,0.25725626945495605,ImagingDynamicsCompanyLtd
0,0.22375783324241638,PhilipsMedicalSystems
0,0.21738015115261078,PhilipsMedicalSystems
0,0.20527885854244232,PhilipsMedicalSystems
0,0.17367742955684662,ImagingDynamicsCompanyLtd
0,0.6333577036857605,PhilipsMedicalSystems
0,0.3647919297218323,PhilipsMedicalSystems
0,0.16613973677158356,ImagingDynamicsCompanyLtd
0,0.12819576263427734,ImagingDynamicsCompanyLtd
0,0.2740651071071625,PhilipsMedicalSystems
0,0.30293986201286316,PhilipsMedicalSystems
0,0.12314990907907486,ImagingDynamicsCompanyLtd
0,0.6009852886199951,PhilipsMedicalSystems
0,0.1698613464832306,ImagingDynamicsCompanyLtd
0,0.20765292644500732,ImagingDynamicsCompanyLtd
0,0.21197479963302612,PhilipsMedicalSystems
0,0.567449688911438,PhilipsMedicalSystems
0,0.28739118576049805,PhilipsMedicalSystems
0,0.45285674929618835,PhilipsMedicalSystems
0,0.48660629987716675,PhilipsMedicalSystems
0,0.17194980382919312,ImagingDynamicsCompanyLtd
0,0.26266899704933167,PhilipsMedicalSystems
0,0.15955041348934174,PhilipsMedicalSystems
0,0.20174139738082886,ImagingDynamicsCompanyLtd
0,0.24445533752441406,PhilipsMedicalSystems
0,0.18293994665145874,ImagingDynamicsCompanyLtd
0,0.11216124147176743,PhilipsMedicalSystems
0,0.11936227232217789,PhilipsMedicalSystems
0,0.34567826986312866,PhilipsMedicalSystems
0,0.14025865495204926,ImagingDynamicsCompanyLtd
0,0.22651353478431702,ImagingDynamicsCompanyLtd
0,0.2101839780807495,PhilipsMedicalSystems
0,0.18462643027305603,PhilipsMedicalSystems
0,0.17637531459331512,ImagingDynamicsCompanyLtd
0,0.13936685025691986,ImagingDynamicsCompanyLtd
0,0.11998248845338821,ImagingDynamicsCompanyLtd
0,0.43051794171333313,PhilipsMedicalSystems
0,0.4915866255760193,PhilipsMedicalSystems
0,0.24049176275730133,PhilipsMedicalSystems
0,0.18442918360233307,PhilipsMedicalSystems
0,0.1810571849346161,ImagingDynamicsCompanyLtd
0,0.20510219037532806,PhilipsMedicalSystems
0,0.22468715906143188,PhilipsMedicalSystems
0,0.18353256583213806,ImagingDynamicsCompanyLtd
0,0.1960907280445099,ImagingDynamicsCompanyLtd
0,0.32108014822006226,PhilipsMedicalSystems
0,0.14700886607170105,ImagingDynamicsCompanyLtd
0,0.15415526926517487,ImagingDynamicsCompanyLtd
0,0.4262535572052002,PhilipsMedicalSystems
0,0.22927381098270416,ImagingDynamicsCompanyLtd
0,0.1438540816307068,ImagingDynamicsCompanyLtd
0,0.22984559834003448,PhilipsMedicalSystems
0,0.2913910150527954,ImagingDynamicsCompanyLtd
0,0.6637105941772461,PhilipsMedicalSystems
0,0.8685087561607361,PhilipsMedicalSystems
0,0.4268622398376465,PhilipsMedicalSystems
0,0.3946186304092407,PhilipsMedicalSystems
0,0.13949072360992432,ImagingDynamicsCompanyLtd
0,0.17616800963878632,PhilipsMedicalSystems
0,0.2341683804988861,PhilipsMedicalSystems
0,0.13513658940792084,ImagingDynamicsCompanyLtd
0,0.18583282828330994,PhilipsMedicalSystems
0,0.28983208537101746,PhilipsMedicalSystems
0,0.46346062421798706,ImagingDynamicsCompanyLtd
0,0.25668811798095703,PhilipsMedicalSystems
0,0.34940728545188904,PhilipsMedicalSystems
0,0.35329189896583557,PhilipsMedicalSystems
0,0.7918233275413513,PhilipsMedicalSystems
0,0.1924881637096405,PhilipsMedicalSystems
0,0.16271458566188812,ImagingDynamicsCompanyLtd
0,0.10720577836036682,ImagingDynamicsCompanyLtd
0,0.32169434428215027,PhilipsMedicalSystems
0,0.31786614656448364,PhilipsMedicalSystems
0,0.12779872119426727,ImagingDynamicsCompanyLtd
0,0.3160618543624878,PhilipsMedicalSystems
0,0.3823806643486023,PhilipsMedicalSystems
0,0.2065749317407608,PhilipsMedicalSystems
0,0.12995585799217224,ImagingDynamicsCompanyLtd
0,0.3950871527194977,PhilipsMedicalSystems
0,0.41543591022491455,PhilipsMedicalSystems
0,0.1552681028842926,ImagingDynamicsCompanyLtd
0,0.1713748723268509,ImagingDynamicsCompanyLtd
0,0.3063238561153412,PhilipsMedicalSystems
0,0.13266301155090332,ImagingDynamicsCompanyLtd
0,0.15284758806228638,ImagingDynamicsCompanyLtd
0,0.1375533640384674,ImagingDynamicsCompanyLtd
0,0.34122389554977417,PhilipsMedicalSystems
0,0.5066360235214233,PhilipsMedicalSystems
0,0.3714038133621216,PhilipsMedicalSystems
0,0.18784752488136292,PhilipsMedicalSystems
0,0.2037399858236313,ImagingDynamicsCompanyLtd
0,0.253386527299881,ImagingDynamicsCompanyLtd
0,0.6653680205345154,PhilipsMedicalSystems
0,0.2483004927635193,ImagingDynamicsCompanyLtd
0,0.15852056443691254,PhilipsMedicalSystems
0,0.49502870440483093,PhilipsMedicalSystems
0,0.5103336572647095,PhilipsMedicalSystems
0,0.09994280338287354,PhilipsMedicalSystems
0,0.3904322683811188,PhilipsMedicalSystems
0,0.23863503336906433,PhilipsMedicalSystems
0,0.2382618486881256,PhilipsMedicalSystems
0,0.3610192537307739,ImagingDynamicsCompanyLtd
0,0.29357194900512695,PhilipsMedicalSystems
0,0.29357194900512695,PhilipsMedicalSystems
0,0.17802079021930695,PhilipsMedicalSystems
0,0.06815186887979507,ImagingDynamicsCompanyLtd
0,0.24093498289585114,PhilipsMedicalSystems
0,0.574195146560669,PhilipsMedicalSystems
0,0.26059970259666443,PhilipsMedicalSystems
0,0.31753265857696533,PhilipsMedicalSystems
0,0.44364914298057556,PhilipsMedicalSystems
0,0.4658372104167938,PhilipsMedicalSystems
0,0.2972104847431183,PhilipsMedicalSystems
0,0.15393602848052979,ImagingDynamicsCompanyLtd
0,0.41437822580337524,PhilipsMedicalSystems
0,0.33188319206237793,PhilipsMedicalSystems
0,0.31066837906837463,PhilipsMedicalSystems
0,0.4269178807735443,PhilipsMedicalSystems
0,0.526833176612854,PhilipsMedicalSystems
0,0.28643494844436646,ImagingDynamicsCompanyLtd
0,0.5991543531417847,PhilipsMedicalSystems
0,0.1836627572774887,ImagingDynamicsCompanyLtd
0,0.3715672791004181,PhilipsMedicalSystems
0,0.6180558204650879,PhilipsMedicalSystems
0,0.2635091543197632,PhilipsMedicalSystems
0,0.24169370532035828,PhilipsMedicalSystems
0,0.18439097702503204,PhilipsMedicalSystems
0,0.11519204825162888,ImagingDynamicsCompanyLtd
0,0.1708223968744278,ImagingDynamicsCompanyLtd
0,0.19146470725536346,PhilipsMedicalSystems
0,0.15405583381652832,ImagingDynamicsCompanyLtd
0,0.18155720829963684,ImagingDynamicsCompanyLtd
0,0.1730313003063202,PhilipsMedicalSystems
0,0.28744468092918396,PhilipsMedicalSystems
0,0.24621745944023132,PhilipsMedicalSystems
0,0.22439682483673096,PhilipsMedicalSystems
0,0.1698037087917328,ImagingDynamicsCompanyLtd
0,0.14748002588748932,PhilipsMedicalSystems
0,0.20678232610225677,PhilipsMedicalSystems
0,0.3508976101875305,PhilipsMedicalSystems
0,0.2897253930568695,PhilipsMedicalSystems
0,0.2617119550704956,ImagingDynamicsCompanyLtd
0,0.2631308138370514,PhilipsMedicalSystems
0,0.657037615776062,PhilipsMedicalSystems
0,0.6431801319122314,PhilipsMedicalSystems
0,0.18165121972560883,PhilipsMedicalSystems
0,0.6510382294654846,PhilipsMedicalSystems
0,0.8397002220153809,PhilipsMedicalSystems
0,0.3490542769432068,PhilipsMedicalSystems
0,0.2607395648956299,PhilipsMedicalSystems
0,0.3594810664653778,PhilipsMedicalSystems
0,0.3023742139339447,PhilipsMedicalSystems
0,0.27020686864852905,PhilipsMedicalSystems
0,0.2452327162027359,PhilipsMedicalSystems
0,0.10297085344791412,PhilipsMedicalSystems
0,0.21201887726783752,PhilipsMedicalSystems
0,0.608283281326294,PhilipsMedicalSystems
0,0.41900119185447693,PhilipsMedicalSystems
0,0.3469328284263611,PhilipsMedicalSystems
0,0.2510886490345001,PhilipsMedicalSystems
0,0.27231788635253906,PhilipsMedicalSystems
0,0.24864163994789124,ImagingDynamicsCompanyLtd
0,0.3414670526981354,PhilipsMedicalSystems
0,0.21870826184749603,ImagingDynamicsCompanyLtd
0,0.48182812333106995,PhilipsMedicalSystems
0,0.5192651748657227,PhilipsMedicalSystems
0,0.1163146048784256,PhilipsMedicalSystems
0,0.15538741648197174,PhilipsMedicalSystems
0,0.1369408816099167,ImagingDynamicsCompanyLtd
0,0.35623547434806824,PhilipsMedicalSystems
0,0.27417653799057007,PhilipsMedicalSystems
0,0.3619122803211212,PhilipsMedicalSystems
0,0.4870767593383789,PhilipsMedicalSystems
0,0.13962435722351074,ImagingDynamicsCompanyLtd
0,0.2223719209432602,PhilipsMedicalSystems
0,0.23330239951610565,PhilipsMedicalSystems
0,0.37301740050315857,ImagingDynamicsCompanyLtd
0,0.1937369406223297,PhilipsMedicalSystems
0,0.11943291127681732,PhilipsMedicalSystems
0,0.17246201634407043,PhilipsMedicalSystems
0,0.552250325679779,PhilipsMedicalSystems
0,0.6051174998283386,PhilipsMedicalSystems
0,0.24716253578662872,ImagingDynamicsCompanyLtd
0,0.19179517030715942,PhilipsMedicalSystems
0,0.4260255992412567,PhilipsMedicalSystems
0,0.17119187116622925,PhilipsMedicalSystems
0,0.18907283246517181,PhilipsMedicalSystems
0,0.3584641218185425,PhilipsMedicalSystems
0,0.34327149391174316,PhilipsMedicalSystems
0,0.26716145873069763,PhilipsMedicalSystems
0,0.7467201352119446,PhilipsMedicalSystems
0,0.15563951432704926,PhilipsMedicalSystems
0,0.4931766986846924,PhilipsMedicalSystems
0,0.2519932687282562,PhilipsMedicalSystems
0,0.2983911335468292,PhilipsMedicalSystems
0,0.34658876061439514,PhilipsMedicalSystems
0,0.2818327248096466,PhilipsMedicalSystems
0,0.39233633875846863,PhilipsMedicalSystems
0,0.19609928131103516,PhilipsMedicalSystems
0,0.1404009759426117,ImagingDynamicsCompanyLtd
0,0.387544721364975,PhilipsMedicalSystems
0,0.5383461117744446,PhilipsMedicalSystems
0,0.44545596837997437,PhilipsMedicalSystems
0,0.3623374104499817,PhilipsMedicalSystems
0,0.07967722415924072,ImagingDynamicsCompanyLtd
0,0.17347726225852966,PhilipsMedicalSystems
0,0.42619550228118896,PhilipsMedicalSystems
0,0.3932459354400635,PhilipsMedicalSystems
0,0.2064763754606247,ImagingDynamicsCompanyLtd
0,0.1299695372581482,PhilipsMedicalSystems
0,0.1284443587064743,ImagingDynamicsCompanyLtd
0,0.29537785053253174,PhilipsMedicalSystems
0,0.09580568224191666,ImagingDynamicsCompanyLtd
0,0.3393384516239166,PhilipsMedicalSystems
0,0.30693501234054565,PhilipsMedicalSystems
0,0.7184006571769714,PhilipsMedicalSystems
0,0.22860486805438995,PhilipsMedicalSystems
0,0.316474050283432,PhilipsMedicalSystems
0,0.24161405861377716,PhilipsMedicalSystems
0,0.24816352128982544,PhilipsMedicalSystems
0,0.3671650290489197,PhilipsMedicalSystems
0,0.16611479222774506,ImagingDynamicsCompanyLtd
0,0.34277141094207764,ImagingDynamicsCompanyLtd
0,0.9307693243026733,PhilipsMedicalSystems
0,0.7382502555847168,PhilipsMedicalSystems
0,0.5022588968276978,PhilipsMedicalSystems
0,0.40609419345855713,PhilipsMedicalSystems
0,0.4856574237346649,PhilipsMedicalSystems
0,0.41291573643684387,PhilipsMedicalSystems
0,0.45274055004119873,PhilipsMedicalSystems
0,0.2330216020345688,PhilipsMedicalSystems
0,0.1415557861328125,ImagingDynamicsCompanyLtd
0,0.5019983053207397,PhilipsMedicalSystems
0,0.09906525909900665,PhilipsMedicalSystems
0,0.36410561203956604,PhilipsMedicalSystems
0,0.42468687891960144,PhilipsMedicalSystems
0,0.16301822662353516,ImagingDynamicsCompanyLtd
0,0.34005266427993774,PhilipsMedicalSystems
0,0.37452638149261475,PhilipsMedicalSystems
0,0.33760082721710205,PhilipsMedicalSystems
0,0.09644768387079239,ImagingDynamicsCompanyLtd
0,0.27672088146209717,PhilipsMedicalSystems
0,0.258717805147171,PhilipsMedicalSystems
0,0.3966110646724701,PhilipsMedicalSystems
0,0.12082847952842712,ImagingDynamicsCompanyLtd
0,0.17434510588645935,PhilipsMedicalSystems
0,0.36644309759140015,PhilipsMedicalSystems
0,0.6461086869239807,PhilipsMedicalSystems
0,0.0713145062327385,PhilipsMedicalSystems
0,0.1820593774318695,PhilipsMedicalSystems
0,0.28766384720802307,PhilipsMedicalSystems
0,0.3018384575843811,PhilipsMedicalSystems
0,0.5331950783729553,PhilipsMedicalSystems
0,0.15152670443058014,PhilipsMedicalSystems
0,0.6390209197998047,PhilipsMedicalSystems
0,0.1506967693567276,PhilipsMedicalSystems
0,0.2025332748889923,PhilipsMedicalSystems
0,0.3601682782173157,PhilipsMedicalSystems
0,0.773319661617279,PhilipsMedicalSystems
0,0.41640305519104004,PhilipsMedicalSystems
0,0.5189332962036133,PhilipsMedicalSystems
0,0.3606981337070465,PhilipsMedicalSystems
0,0.25832393765449524,PhilipsMedicalSystems
0,0.4593837857246399,PhilipsMedicalSystems
0,0.4276638627052307,PhilipsMedicalSystems
0,0.1988050937652588,ImagingDynamicsCompanyLtd
0,0.18626347184181213,ImagingDynamicsCompanyLtd
0,0.17773111164569855,PhilipsMedicalSystems
0,0.3106089234352112,PhilipsMedicalSystems
0,0.3750036358833313,PhilipsMedicalSystems
0,0.30389243364334106,PhilipsMedicalSystems
0,0.1849713772535324,ImagingDynamicsCompanyLtd
0,0.4398132562637329,PhilipsMedicalSystems
0,0.3562959134578705,ImagingDynamicsCompanyLtd
0,0.2031887322664261,ImagingDynamicsCompanyLtd
0,0.3311213552951813,ImagingDynamicsCompanyLtd
0,0.19320029020309448,PhilipsMedicalSystems
0,0.32864031195640564,PhilipsMedicalSystems
0,0.30285173654556274,PhilipsMedicalSystems
0,0.2579367756843567,ImagingDynamicsCompanyLtd
0,0.4337145984172821,ImagingDynamicsCompanyLtd
0,0.13943228125572205,ImagingDynamicsCompanyLtd
0,0.7257706522941589,PhilipsMedicalSystems
0,0.40714266896247864,PhilipsMedicalSystems
0,0.27628087997436523,PhilipsMedicalSystems
0,0.22127175331115723,PhilipsMedicalSystems
0,0.23985522985458374,ImagingDynamicsCompanyLtd
0,0.2879614233970642,PhilipsMedicalSystems
0,0.45440736413002014,PhilipsMedicalSystems
0,0.2236112803220749,ImagingDynamicsCompanyLtd
0,0.1177753210067749,PhilipsMedicalSystems
0,0.27816957235336304,PhilipsMedicalSystems
0,0.34609073400497437,PhilipsMedicalSystems
0,0.6623451709747314,PhilipsMedicalSystems
0,0.2900032699108124,PhilipsMedicalSystems
0,0.45502594113349915,PhilipsMedicalSystems
0,0.1293756365776062,PhilipsMedicalSystems
0,0.3309950828552246,PhilipsMedicalSystems
0,0.14115308225154877,ImagingDynamicsCompanyLtd
0,0.20337113738059998,PhilipsMedicalSystems
0,0.3020317554473877,ImagingDynamicsCompanyLtd
0,0.2269498109817505,PhilipsMedicalSystems
0,0.10281979292631149,PhilipsMedicalSystems
0,0.19258065521717072,ImagingDynamicsCompanyLtd
0,0.21261945366859436,PhilipsMedicalSystems
0,0.2056432068347931,PhilipsMedicalSystems
0,0.25680044293403625,PhilipsMedicalSystems
0,0.10576605051755905,PhilipsMedicalSystems
0,0.13845780491828918,ImagingDynamicsCompanyLtd
0,0.4129997193813324,PhilipsMedicalSystems
0,0.2413419932126999,PhilipsMedicalSystems
0,0.20449982583522797,PhilipsMedicalSystems
0,0.17490406334400177,ImagingDynamicsCompanyLtd
0,0.182636559009552,ImagingDynamicsCompanyLtd
0,0.2863447964191437,ImagingDynamicsCompanyLtd
0,0.10238855332136154,ImagingDynamicsCompanyLtd
0,0.6230711340904236,PhilipsMedicalSystems
0,0.21602937579154968,PhilipsMedicalSystems
0,0.15954996645450592,ImagingDynamicsCompanyLtd
0,0.5782498717308044,PhilipsMedicalSystems
0,0.1491374373435974,PhilipsMedicalSystems
0,0.2687206268310547,PhilipsMedicalSystems
0,0.25798022747039795,PhilipsMedicalSystems
0,0.11851613223552704,ImagingDynamicsCompanyLtd
0,0.22886210680007935,PhilipsMedicalSystems
1,0.42987877130508423,PhilipsMedicalSystems
1,0.7699163556098938,PhilipsMedicalSystems
1,0.3772212564945221,PhilipsMedicalSystems
0,0.12279681116342545,PhilipsMedicalSystems
0,0.2661835253238678,PhilipsMedicalSystems
0,0.17481571435928345,ImagingDynamicsCompanyLtd
0,0.10802120715379715,PhilipsMedicalSystems
0,0.18099917471408844,PhilipsMedicalSystems
0,0.5312718152999878,PhilipsMedicalSystems
0,0.7042592763900757,PhilipsMedicalSystems
0,0.28207966685295105,PhilipsMedicalSystems
0,0.20281410217285156,ImagingDynamicsCompanyLtd
0,0.6106157302856445,PhilipsMedicalSystems
0,0.2949586510658264,PhilipsMedicalSystems
0,0.3981053829193115,PhilipsMedicalSystems
0,0.44404253363609314,PhilipsMedicalSystems
0,0.2473660409450531,PhilipsMedicalSystems
0,0.18957649171352386,PhilipsMedicalSystems
0,0.25669437646865845,PhilipsMedicalSystems
0,0.5960779786109924,PhilipsMedicalSystems
0,0.22304686903953552,PhilipsMedicalSystems
