y_true,y_prob,scanner
0,0.1484173983335495,PhilipsMedicalSystems
1,0.975678563117981,ImagingDynamicsCompanyLtd
0,0.11395560204982758,PhilipsMedicalSystems
0,0.3365628123283386,PhilipsMedicalSystems
0,0.3229380249977112,ImagingDynamicsCompanyLtd
0,0.13379192352294922,ImagingDynamicsCompanyLtd
0,0.5390975475311279,PhilipsMedicalSystems
0,0.4213787317276001,PhilipsMedicalSystems
0,0.16212643682956696,ImagingDynamicsCompanyLtd
0,0.5961800217628479,PhilipsMedicalSystems
0,0.3793874680995941,ImagingDynamicsCompanyLtd
0,0.2968548536300659,PhilipsMedicalSystems
0,0.35621508955955505,ImagingDynamicsCompanyLtd
0,0.20527586340904236,PhilipsMedicalSystems
0,0.37561360001564026,PhilipsMedicalSystems
0,0.21846045553684235,PhilipsMedicalSystems
0,0.2122046798467636,ImagingDynamicsCompanyLtd
0,0.0861285999417305,PhilipsMedicalSystems
0,0.4709748923778534,ImagingDynamicsCompanyLtd
0,0.23562400043010712,PhilipsMedicalSystems
1,0.5516911149024963,ImagingDynamicsCompanyLtd
0,0.3062865138053894,PhilipsMedicalSystems
0,0.25887733697891235,PhilipsMedicalSystems
0,0.1879059225320816,ImagingDynamicsCompanyLtd
0,0.06463106721639633,ImagingDynamicsCompanyLtd
0,0.36582642793655396,PhilipsMedicalSystems
0,0.16218572854995728,ImagingDynamicsCompanyLtd
0,0.20675517618656158,PhilipsMedicalSystems
0,0.35195407271385193,ImagingDynamicsCompanyLtd
0,0.23040279746055603,ImagingDynamicsCompanyLtd
0,0.4461926817893982,ImagingDynamicsCompanyLtd
0,0.13261505961418152,PhilipsMedicalSystems
0,0.13261505961418152,PhilipsMedicalSystems
0,0.250592976808548,PhilipsMedicalSystems
0,0.19888056814670563,PhilipsMedicalSystems
0,0.27489209175109863,ImagingDynamicsCompanyLtd
0,0.4043532609939575,PhilipsMedicalSystems
0,0.1710101068019867,ImagingDynamicsCompanyLtd
0,0.35191071033477783,ImagingDynamicsCompanyLtd
0,0.1149277314543724,PhilipsMedicalSystems
0,0.19889958202838898,ImagingDynamicsCompanyLtd
0,0.13679392635822296,PhilipsMedicalSystems
0,0.47652891278266907,ImagingDynamicsCompanyLtd
0,0.5108055472373962,PhilipsMedicalSystems
0,0.3931083381175995,PhilipsMedicalSystems
0,0.24807098507881165,ImagingDynamicsCompanyLtd
0,0.28024715185165405,PhilipsMedicalSystems
0,0.21637730300426483,PhilipsMedicalSystems
0,0.36417967081069946,PhilipsMedicalSystems
0,0.20540989935398102,ImagingDynamicsCompanyLtd
0,0.35433879494667053,PhilipsMedicalSystems
1,0.5857508182525635,ImagingDynamicsCompanyLtd
0,0.1885313242673874,PhilipsMedicalSystems
0,0.15183089673519135,PhilipsMedicalSystems
0,0.1481856256723404,PhilipsMedicalSystems
0,0.15926869213581085,PhilipsMedicalSystems
0,0.2394576370716095,ImagingDynamicsCompanyLtd
0,0.35217776894569397,PhilipsMedicalSystems
1,0.7835401892662048,PhilipsMedicalSystems
0,0.2117929607629776,PhilipsMedicalSystems
0,0.2880772352218628,PhilipsMedicalSystems
0,0.1243777722120285,PhilipsMedicalSystems
0,0.44520658254623413,PhilipsMedicalSystems
0,0.21973170340061188,ImagingDynamicsCompanyLtd
0,0.23456306755542755,ImagingDynamicsCompanyLtd
0,0.11317653954029083,PhilipsMedicalSystems
0,0.1641329824924469,ImagingDynamicsCompanyLtd
0,0.13736040890216827,ImagingDynamicsCompanyLtd
0,0.3362905979156494,PhilipsMedicalSystems
0,0.3607979118824005,ImagingDynamicsCompanyLtd
0,0.34693628549575806,ImagingDynamicsCompanyLtd
0,0.14760638773441315,PhilipsMedicalSystems
0,0.5162341594696045,ImagingDynamicsCompanyLtd
0,0.12234845012426376,ImagingDynamicsCompanyLtd
0,0.21229688823223114,PhilipsMedicalSystems
0,0.15127983689308167,PhilipsMedicalSystems
0,0.28340673446655273,PhilipsMedicalSystems
0,0.46952804923057556,ImagingDynamicsCompanyLtd
0,0.30433547496795654,PhilipsMedicalSystems
0,0.3151860237121582,PhilipsMedicalSystems
0,0.39440712332725525,PhilipsMedicalSystems
0,0.12160485982894897,PhilipsMedicalSystems
0,0.3151712119579315,ImagingDynamicsCompanyLtd
0,0.20784959197044373,PhilipsMedicalSystems
0,0.2003125697374344,PhilipsMedicalSystems
0,0.1040709912776947,PhilipsMedicalSystems
0,0.19136786460876465,PhilipsMedicalSystems
0,0.6951884031295776,PhilipsMedicalSystems
0,0.1547626554965973,PhilipsMedicalSystems
0,0.23782113194465637,ImagingDynamicsCompanyLtd
0,0.3222478926181793,ImagingDynamicsCompanyLtd
0,0.2587202787399292,PhilipsMedicalSystems
0,0.4899655878543854,PhilipsMedicalSystems
0,0.2502138614654541,PhilipsMedicalSystems
1,0.623019814491272,PhilipsMedicalSystems
0,0.6381269693374634,ImagingDynamicsCompanyLtd
0,0.26828113198280334,PhilipsMedicalSystems
0,0.12726542353630066,PhilipsMedicalSystems
0,0.3704381585121155,ImagingDynamicsCompanyLtd
0,0.3503793478012085,PhilipsMedicalSystems
0,0.5221098065376282,PhilipsMedicalSystems
0,0.2782791256904602,PhilipsMedicalSystems
0,0.17207221686840057,ImagingDynamicsCompanyLtd
0,0.33833572268486023,PhilipsMedicalSystems
0,0.6635343432426453,PhilipsMedicalSystems
0,0.26525792479515076,ImagingDynamicsCompanyLtd
0,0.16158585250377655,ImagingDynamicsCompanyLtd
0,0.24893097579479218,PhilipsMedicalSystems
0,0.19820670783519745,PhilipsMedicalSystems
0,0.3501020669937134,ImagingDynamicsCompanyLtd
0,0.3831127882003784,PhilipsMedicalSystems
0,0.10443473607301712,ImagingDynamicsCompanyLtd
0,0.08213625848293304,ImagingDynamicsCompanyLtd
0,0.16858339309692383,PhilipsMedicalSystems
0,0.29427629709243774,PhilipsMedicalSystems
0,0.1505928486585617,PhilipsMedicalSystems
0,0.35822099447250366,PhilipsMedicalSystems
0,0.5166658759117126,PhilipsMedicalSystems
0,0.22042182087898254,ImagingDynamicsCompanyLtd
0,0.24323353171348572,PhilipsMedicalSystems
0,0.6561003923416138,PhilipsMedicalSystems
0,0.11632352322340012,ImagingDynamicsCompanyLtd
0,0.19353319704532623,PhilipsMedicalSystems
0,0.3012620806694031,ImagingDynamicsCompanyLtd
0,0.6881973147392273,PhilipsMedicalSystems
0,0.15813975036144257,PhilipsMedicalSystems
0,0.2651105523109436,PhilipsMedicalSystems
0,0.3065152168273926,ImagingDynamicsCompanyLtd
0,0.14370392262935638,ImagingDynamicsCompanyLtd
0,0.27851390838623047,PhilipsMedicalSystems
0,0.24329951405525208,PhilipsMedicalSystems
0,0.3926885426044464,ImagingDynamicsCompanyLtd
0,0.2434493899345398,ImagingDynamicsCompanyLtd
0,0.3692370057106018,ImagingDynamicsCompanyLtd
0,0.3198172152042389,PhilipsMedicalSystems
0,0.07109779864549637,PhilipsMedicalSystems
0,0.22824761271476746,PhilipsMedicalSystems
0,0.16406069695949554,PhilipsMedicalSystems
0,0.4391002058982849,ImagingDynamicsCompanyLtd
0,0.8536698222160339,PhilipsMedicalSystems
0,0.13618740439414978,PhilipsMedicalSystems
1,0.9651873111724854,ImagingDynamicsCompanyLtd
0,0.4465702474117279,ImagingDynamicsCompanyLtd
0,0.3388173580169678,PhilipsMedicalSystems
0,0.1820039004087448,ImagingDynamicsCompanyLtd
0,0.17992591857910156,ImagingDynamicsCompanyLtd
0,0.706442654132843,PhilipsMedicalSystems
1,0.6907499432563782,ImagingDynamicsCompanyLtd
0,0.14041867852210999,ImagingDynamicsCompanyLtd
0,0.07140626758337021,PhilipsMedicalSystems
0,0.18986961245536804,ImagingDynamicsCompanyLtd
0,0.20317889750003815,PhilipsMedicalSystems
0,0.30529820919036865,PhilipsMedicalSystems
1,0.7078079581260681,PhilipsMedicalSystems
0,0.6512458324432373,PhilipsMedicalSystems
0,0.9234724044799805,ImagingDynamicsCompanyLtd
0,0.35125502943992615,PhilipsMedicalSystems
0,0.20774587988853455,PhilipsMedicalSystems
0,0.22371292114257812,ImagingDynamicsCompanyLtd
0,0.3674672544002533,PhilipsMedicalSystems
0,0.1934165507555008,PhilipsMedicalSystems
0,0.02623220719397068,ImagingDynamicsCompanyLtd
0,0.25536051392555237,PhilipsMedicalSystems
0,0.2651108503341675,PhilipsMedicalSystems
1,0.8635568022727966,PhilipsMedicalSystems
0,0.14540418982505798,PhilipsMedicalSystems
0,0.09657446295022964,PhilipsMedicalSystems
0,0.7386382818222046,ImagingDynamicsCompanyLtd
0,0.1488763391971588,ImagingDynamicsCompanyLtd
0,0.30763235688209534,PhilipsMedicalSystems
0,0.43981584906578064,PhilipsMedicalSystems
0,0.272787868976593,ImagingDynamicsCompanyLtd
0,0.5447421669960022,PhilipsMedicalSystems
0,0.3622952997684479,PhilipsMedicalSystems
1,0.7173424959182739,PhilipsMedicalSystems
0,0.261850506067276,ImagingDynamicsCompanyLtd
0,0.10412230342626572,PhilipsMedicalSystems
0,0.31212422251701355,PhilipsMedicalSystems
0,0.32136160135269165,ImagingDynamicsCompanyLtd
1,0.13743732869625092,ImagingDynamicsCompanyLtd
0,0.31303974986076355,PhilipsMedicalSystems
0,0.5621008276939392,ImagingDynamicsCompanyLtd
0,0.36728644371032715,ImagingDynamicsCompanyLtd
0,0.7542986273765564,ImagingDynamicsCompanyLtd
0,0.2181052714586258,PhilipsMedicalSystems
0,0.5343557000160217,PhilipsMedicalSystems
0,0.7909755110740662,PhilipsMedicalSystems
0,0.3564651906490326,PhilipsMedicalSystems
0,0.1724167764186859,ImagingDynamicsCompanyLtd
0,0.2172708362340927,ImagingDynamicsCompanyLtd
0,0.4901876151561737,PhilipsMedicalSystems
0,0.11471108347177505,ImagingDynamicsCompanyLtd
0,0.18829436600208282,PhilipsMedicalSystems
0,0.39189866185188293,PhilipsMedicalSystems
0,0.315334677696228,PhilipsMedicalSystems
0,0.4286499619483948,PhilipsMedicalSystems
1,0.4610210061073303,PhilipsMedicalSystems
0,0.2229476124048233,PhilipsMedicalSystems
0,0.9981364011764526,PhilipsMedicalSystems
0,0.3111288547515869,ImagingDynamicsCompanyLtd
0,0.21999797224998474,PhilipsMedicalSystems
0,0.21999797224998474,PhilipsMedicalSystems
0,0.15098021924495697,PhilipsMedicalSystems
0,0.3854273557662964,ImagingDynamicsCompanyLtd
0,0.5537636280059814,PhilipsMedicalSystems
0,0.17208397388458252,PhilipsMedicalSystems
0,0.05744322016835213,PhilipsMedicalSystems
0,0.5783485770225525,PhilipsMedicalSystems
0,0.4491708278656006,PhilipsMedicalSystems
0,0.6289548277854919,PhilipsMedicalSystems
0,0.5275171399116516,PhilipsMedicalSystems
0,0.3534451127052307,ImagingDynamicsCompanyLtd
0,0.19927828013896942,PhilipsMedicalSystems
0,0.11420592665672302,PhilipsMedicalSystems
0,0.3089042901992798,PhilipsMedicalSystems
0,0.4154893457889557,PhilipsMedicalSystems
0,0.2323540896177292,PhilipsMedicalSystems
0,0.48766499757766724,ImagingDynamicsCompanyLtd
0,0.45622721314430237,PhilipsMedicalSystems
0,0.6287475824356079,ImagingDynamicsCompanyLtd
0,0.06919915229082108,PhilipsMedicalSystems
0,0.3269556164741516,PhilipsMedicalSystems
1,0.6013949513435364,PhilipsMedicalSystems
0,0.10548841208219528,PhilipsMedicalSystems
0,0.5813025832176208,PhilipsMedicalSystems
0,0.24487805366516113,ImagingDynamicsCompanyLtd
0,0.40209221839904785,ImagingDynamicsCompanyLtd
0,0.955252468585968,PhilipsMedicalSystems
0,0.10680128633975983,ImagingDynamicsCompanyLtd
0,0.23349915444850922,ImagingDynamicsCompanyLtd
0,0.19941924512386322,PhilipsMedicalSystems
0,0.17623509466648102,PhilipsMedicalSystems
0,0.17008431255817413,PhilipsMedicalSystems
0,0.10601425170898438,PhilipsMedicalSystems
0,0.576579213142395,ImagingDynamicsCompanyLtd
0,0.30400654673576355,PhilipsMedicalSystems
0,0.21323727071285248,PhilipsMedicalSystems
0,0.14599774777889252,PhilipsMedicalSystems
0,0.13724826276302338,PhilipsMedicalSystems
0,0.2440871298313141,ImagingDynamicsCompanyLtd
0,0.39532271027565,PhilipsMedicalSystems
0,0.25374484062194824,PhilipsMedicalSystems
0,0.29316461086273193,PhilipsMedicalSystems
0,0.24544142186641693,PhilipsMedicalSystems
0,0.20316016674041748,PhilipsMedicalSystems
0,0.31393182277679443,PhilipsMedicalSystems
0,0.11253931373357773,PhilipsMedicalSystems
0,0.1596641093492508,PhilipsMedicalSystems
1,0.5324311852455139,PhilipsMedicalSystems
0,0.12022192776203156,PhilipsMedicalSystems
0,0.12079822272062302,PhilipsMedicalSystems
0,0.42889443039894104,PhilipsMedicalSystems
0,0.1948298066854477,PhilipsMedicalSystems
0,0.4669071435928345,PhilipsMedicalSystems
0,0.27682408690452576,PhilipsMedicalSystems
0,0.20258954167366028,PhilipsMedicalSystems
0,0.864216148853302,PhilipsMedicalSystems
0,0.16304878890514374,PhilipsMedicalSystems
0,0.22331377863883972,PhilipsMedicalSystems
0,0.34704098105430603,ImagingDynamicsCompanyLtd
0,0.6396548748016357,PhilipsMedicalSystems
0,0.5310430526733398,ImagingDynamicsCompanyLtd
0,0.10529769957065582,PhilipsMedicalSystems
0,0.23468182981014252,PhilipsMedicalSystems
0,0.12090305238962173,PhilipsMedicalSystems
0,0.1875639408826828,PhilipsMedicalSystems
0,0.11805582046508789,ImagingDynamicsCompanyLtd
0,0.14102573692798615,PhilipsMedicalSystems
0,0.2465834766626358,PhilipsMedicalSystems
0,0.12713326513767242,PhilipsMedicalSystems
0,0.15226534008979797,PhilipsMedicalSystems
0,0.18648689985275269,ImagingDynamicsCompanyLtd
0,0.27422407269477844,PhilipsMedicalSystems
0,0.24063611030578613,PhilipsMedicalSystems
0,0.047575145959854126,ImagingDynamicsCompanyLtd
0,0.23820717632770538,PhilipsMedicalSystems
0,0.29363057017326355,PhilipsMedicalSystems
0,0.21501722931861877,PhilipsMedicalSystems
0,0.43438270688056946,PhilipsMedicalSystems
1,0.49270689487457275,PhilipsMedicalSystems
0,0.18158824741840363,ImagingDynamicsCompanyLtd
0,0.2054298222064972,PhilipsMedicalSystems
0,0.5345069169998169,PhilipsMedicalSystems
0,0.25523629784584045,PhilipsMedicalSystems
0,0.18367162346839905,PhilipsMedicalSystems
0,0.4411674439907074,PhilipsMedicalSystems
0,0.17937318980693817,PhilipsMedicalSystems
0,0.11863189190626144,PhilipsMedicalSystems
0,0.15802313387393951,PhilipsMedicalSystems
0,0.5358081459999084,PhilipsMedicalSystems
0,0.09624301642179489,PhilipsMedicalSystems
0,0.1498137265443802,PhilipsMedicalSystems
0,0.10564811527729034,PhilipsMedicalSystems
0,0.1363331824541092,PhilipsMedicalSystems
0,0.39930015802383423,PhilipsMedicalSystems
0,0.09896601736545563,PhilipsMedicalSystems
0,0.13971036672592163,PhilipsMedicalSystems
0,0.7109628319740295,ImagingDynamicsCompanyLtd
1,0.8864890336990356,PhilipsMedicalSystems
0,0.4117434620857239,PhilipsMedicalSystems
1,0.8336314558982849,PhilipsMedicalSystems
0,0.28028032183647156,PhilipsMedicalSystems
0,0.38439512252807617,ImagingDynamicsCompanyLtd
0,0.4021286368370056,PhilipsMedicalSystems
0,0.22610683739185333,PhilipsMedicalSystems
0,0.29211217164993286,PhilipsMedicalSystems
0,0.2347354143857956,ImagingDynamicsCompanyLtd
0,0.24671661853790283,PhilipsMedicalSystems
0,0.06469785422086716,ImagingDynamicsCompanyLtd
0,0.16740301251411438,PhilipsMedicalSystems
0,0.813570499420166,ImagingDynamicsCompanyLtd
0,0.19419854879379272,PhilipsMedicalSystems
1,0.7135422229766846,PhilipsMedicalSystems
0,0.31296277046203613,PhilipsMedicalSystems
0,0.7509644627571106,PhilipsMedicalSystems
1,0.9812920093536377,PhilipsMedicalSystems
0,0.3744889497756958,PhilipsMedicalSystems
0,0.17714083194732666,PhilipsMedicalSystems
0,0.09685149788856506,PhilipsMedicalSystems
0,0.11432318389415741,ImagingDynamicsCompanyLtd
0,0.4423341155052185,ImagingDynamicsCompanyLtd
0,0.36585450172424316,PhilipsMedicalSystems
0,0.35379382967948914,PhilipsMedicalSystems
0,0.05294252559542656,PhilipsMedicalSystems
0,0.7145345211029053,PhilipsMedicalSystems
0,0.6055006384849548,PhilipsMedicalSystems
0,0.3888084292411804,PhilipsMedicalSystems
0,0.5283190011978149,PhilipsMedicalSystems
0,0.571624219417572,PhilipsMedicalSystems
1,0.9607589244842529,ImagingDynamicsCompanyLtd
0,0.2956257462501526,PhilipsMedicalSystems
1,0.20009338855743408,PhilipsMedicalSystems
1,0.9321399331092834,PhilipsMedicalSystems
0,0.17568439245224,PhilipsMedicalSystems
0,0.22095900774002075,ImagingDynamicsCompanyLtd
0,0.39753174781799316,PhilipsMedicalSystems
0,0.518894374370575,PhilipsMedicalSystems
0,0.4898979663848877,PhilipsMedicalSystems
0,0.23283123970031738,ImagingDynamicsCompanyLtd
0,0.48427316546440125,PhilipsMedicalSystems
0,0.26275116205215454,PhilipsMedicalSystems
1,0.20527614653110504,PhilipsMedicalSystems
0,0.22962027788162231,ImagingDynamicsCompanyLtd
0,0.14922134578227997,PhilipsMedicalSystems
0,0.650033712387085,PhilipsMedicalSystems
0,0.10811209678649902,PhilipsMedicalSystems
0,0.18638189136981964,PhilipsMedicalSystems
1,0.9093766808509827,PhilipsMedicalSystems
0,0.27975428104400635,PhilipsMedicalSystems
0,0.24437940120697021,PhilipsMedicalSystems
0,0.1865525245666504,PhilipsMedicalSystems
0,0.2509654462337494,PhilipsMedicalSystems
0,0.18372710049152374,PhilipsMedicalSystems
0,0.1637343019247055,PhilipsMedicalSystems
0,0.10112350434064865,PhilipsMedicalSystems
0,0.5995276570320129,PhilipsMedicalSystems
0,0.2859865128993988,PhilipsMedicalSystems
0,0.7114596366882324,PhilipsMedicalSystems
0,0.31943556666374207,PhilipsMedicalSystems
0,0.5166605114936829,PhilipsMedicalSystems
0,0.6251484155654907,PhilipsMedicalSystems
0,0.40266159176826477,PhilipsMedicalSystems
0,0.4822317361831665,PhilipsMedicalSystems
0,0.06177157536149025,ImagingDynamicsCompanyLtd
0,0.11215994507074356,ImagingDynamicsCompanyLtd
0,0.4002748727798462,PhilipsMedicalSystems
0,0.27656638622283936,PhilipsMedicalSystems
0,0.20154444873332977,PhilipsMedicalSystems
0,0.7191459536552429,PhilipsMedicalSystems
0,0.27337315678596497,ImagingDynamicsCompanyLtd
0,0.30124858021736145,PhilipsMedicalSystems
0,0.41858842968940735,ImagingDynamicsCompanyLtd
0,0.23409390449523926,ImagingDynamicsCompanyLtd
0,0.09811943769454956,ImagingDynamicsCompanyLtd
0,0.20939573645591736,PhilipsMedicalSystems
0,0.3304956257343292,PhilipsMedicalSystems
0,0.11115627735853195,PhilipsMedicalSystems
1,0.7790506482124329,ImagingDynamicsCompanyLtd
0,0.4632411003112793,ImagingDynamicsCompanyLtd
0,0.3250078856945038,ImagingDynamicsCompanyLtd
0,0.1301276832818985,PhilipsMedicalSystems
0,0.4847177565097809,PhilipsMedicalSystems
0,0.3265887200832367,PhilipsMedicalSystems
0,0.18597787618637085,PhilipsMedicalSystems
0,0.13510708510875702,ImagingDynamicsCompanyLtd
0,0.4969088137149811,PhilipsMedicalSystems
0,0.31272661685943604,PhilipsMedicalSystems
0,0.11819057166576385,ImagingDynamicsCompanyLtd
0,0.32322314381599426,PhilipsMedicalSystems
0,0.20268195867538452,PhilipsMedicalSystems
0,0.5050334334373474,PhilipsMedicalSystems
0,0.4307931363582611,PhilipsMedicalSystems
0,0.38591861724853516,PhilipsMedicalSystems
0,0.5472239255905151,PhilipsMedicalSystems
0,0.2531726062297821,PhilipsMedicalSystems
0,0.2729431986808777,PhilipsMedicalSystems
0,0.09226556122303009,ImagingDynamicsCompanyLtd
0,0.4097542464733124,PhilipsMedicalSystems
0,0.14567558467388153,ImagingDynamicsCompanyLtd
1,0.6944177746772766,PhilipsMedicalSystems
0,0.30457645654678345,PhilipsMedicalSystems
0,0.2612355053424835,ImagingDynamicsCompanyLtd
0,0.3093324303627014,PhilipsMedicalSystems
1,0.4079777002334595,PhilipsMedicalSystems
0,0.1334540992975235,PhilipsMedicalSystems
0,0.16158756613731384,PhilipsMedicalSystems
0,0.1266929805278778,ImagingDynamicsCompanyLtd
0,0.545979917049408,PhilipsMedicalSystems
0,0.4226553738117218,PhilipsMedicalSystems
0,0.18558131158351898,PhilipsMedicalSystems
0,0.12092535197734833,ImagingDynamicsCompanyLtd
0,0.647092878818512,ImagingDynamicsCompanyLtd
0,0.15225376188755035,ImagingDynamicsCompanyLtd
0,0.31148818135261536,ImagingDynamicsCompanyLtd
0,0.4584004878997803,PhilipsMedicalSystems
0,0.517074465751648,PhilipsMedicalSystems
0,0.25238069891929626,ImagingDynamicsCompanyLtd
0,0.5092647075653076,PhilipsMedicalSystems
0,0.19256015121936798,PhilipsMedicalSystems
0,0.23697429895401,PhilipsMedicalSystems
0,0.2747527062892914,PhilipsMedicalSystems
0,0.247461199760437,ImagingDynamicsCompanyLtd
1,0.9792701005935669,PhilipsMedicalSystems
0,0.222671777009964,PhilipsMedicalSystems
0,0.12134575098752975,PhilipsMedicalSystems
0,0.09119240194559097,PhilipsMedicalSystems
0,0.22092099487781525,PhilipsMedicalSystems
0,0.09417202323675156,PhilipsMedicalSystems
0,0.40561598539352417,ImagingDynamicsCompanyLtd
0,0.277317076921463,PhilipsMedicalSystems
0,0.3300597369670868,PhilipsMedicalSystems
0,0.39843690395355225,PhilipsMedicalSystems
0,0.47128593921661377,PhilipsMedicalSystems
0,0.3644694983959198,PhilipsMedicalSystems
0,0.3555211126804352,ImagingDynamicsCompanyLtd
0,0.2294614166021347,PhilipsMedicalSystems
0,0.1545746922492981,PhilipsMedicalSystems
1,0.9103327393531799,PhilipsMedicalSystems
0,0.1772741675376892,PhilipsMedicalSystems
0,0.17605441808700562,PhilipsMedicalSystems
0,0.49136555194854736,PhilipsMedicalSystems
1,0.8922622203826904,PhilipsMedicalSystems
0,0.13262948393821716,PhilipsMedicalSystems
0,0.14729425311088562,PhilipsMedicalSystems
0,0.35112854838371277,PhilipsMedicalSystems
